AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBRJ,2020-09,ARR,2064,9752.183333333332,1348.459358392825,8404.359640963674,4.07385343720973
SBRJ,2020-10,ARR,2649,11001.733333333334,1717.452312677999,9284.281020655337,3.504824847359507
SBRJ,2020-11,ARR,2870,11064.016666666666,1856.09787966118,9207.918787005488,3.208334072127347
SBRJ,2020-12,ARR,3397,13838.1,2224.545061100383,11613.554938899617,3.4187680126286772
SBRJ,2021-01,ARR,3467,15543.883333333331,2268.6082895959717,13275.275043737362,3.82903808587752
SBRJ,2021-02,ARR,2693,12183.116666666669,1779.3825164593875,10403.73415020728,3.8632507056098326
SBRJ,2021-03,ARR,2393,11823.333333333334,1574.167621066739,10249.862425107403,4.285059542268981
SBRJ,2021-04,ARR,1804,8452.166666666666,1182.807585652167,7272.02383874245,4.040013243745806
SBRJ,2021-05,ARR,2397,10570.083333333334,1588.9582307883556,8981.125102544978,3.746818983122644
SBRJ,2021-06,ARR,2779,12310.516666666666,1839.8641788332584,10470.652487833408,3.767777073707596
SBRJ,2021-07,ARR,3349,14015.516666666666,2207.649601778056,11807.867064888613,3.525788911582147
SBRJ,2021-08,ARR,3323,15083.166666666666,2185.0906757319517,12898.075990934714,3.8814553087375008
SBRJ,2021-09,ARR,3514,14822.95,2276.8877914635596,12546.697874559606,3.5715052304467996
SBRJ,2021-10,ARR,3571,12432.466666666667,2317.98058906534,10114.486077601328,2.832395989247081
SBRJ,2021-11,ARR,3541,11554.166666666666,2294.8603764222544,9259.306290244413,2.614884577871904
SBRJ,2021-12,ARR,4227,15045.666666666666,2754.702306757994,12290.964359908672,2.907727551433327
SBSP,2019-01,ARR,9254,23034.216666666667,4080.6168020718073,18953.59986459486,2.048152135789373
SBSP,2019-02,ARR,8196,22716.083333333332,3588.524809893808,19128.06188322011,2.3341137136327164
SBSP,2019-03,ARR,8006,19123.75,3403.7531569251328,15722.27947901837,1.9652849348772965
SBSP,2019-04,ARR,7094,18040.166666666668,2980.234176307084,15063.865084473016,2.1261630323885696
SBSP,2019-05,ARR,5623,13618.483333333334,2485.6016676615704,11136.340818308558,1.9833198251662612
SBSP,2019-06,ARR,7931,17927.3,3498.372247367235,14430.126402838529,1.8201471244750915
SBSP,2019-07,ARR,8883,17588.633333333335,3846.4681987009353,13742.165134632398,1.5470184773874138
SBSP,2019-08,ARR,9276,19104.35,3910.7801850229066,15193.569814977094,1.637944137017798
SBSP,2019-09,ARR,9206,19659.566666666666,3883.321505889307,15776.24516077736,1.713691631629085
SBSP,2019-10,ARR,9720,19197.35,3966.7312678176054,15230.618732182396,1.5669360835578596
SBSP,2019-11,ARR,9496,19846.666666666668,3880.813333200072,15965.853333466595,1.6813240662875522
SBSP,2019-12,ARR,9530,18047.183333333334,3994.675393385832,14052.507939947502,1.4745548730270202
SBSP,2020-01,ARR,9362,15670.45,4013.8142018731223,11656.635798126876,1.2451010252218413
SBSP,2020-02,ARR,8677,16426.783333333333,3650.4821053966366,12776.301227936698,1.4724330100192111
SBSP,2020-03,ARR,6474,12169.933333333332,2616.3731678568374,9553.560165476496,1.475681211843759
SBSP,2020-04,ARR,874,2040.1166666666668,330.9442083672276,1709.172458299439,1.9555748950794496
SBSP,2020-05,ARR,1112,3306.75,436.6575930791103,2870.0924069208895,2.5810183515475624
SBSP,2020-06,ARR,1562,2852.383333333333,649.9017851269837,2202.4815482063495,1.4100394034611714
SBSP,2020-07,ARR,2331,4539.433333333333,950.9927436990652,3588.440589634268,1.5394425523956534
SBSP,2020-08,ARR,2136,6560.033333333334,850.1587510434914,5709.874582289842,2.6731622576263305
SBSP,2020-09,ARR,2876,7762.866666666667,1160.4460953435514,6602.420571323115,2.295695608944059
SBSP,2020-10,ARR,3988,10112.466666666667,1625.757455139873,8486.709211526793,2.1280614873437296
SBSP,2020-11,ARR,4485,9261.633333333331,1808.078077277352,7453.555256055981,1.661885229889851
SBSP,2020-12,ARR,5237,11068.366666666669,2238.2709687162674,8830.095697950399,1.6860980901184648
SBSP,2021-01,ARR,5659,12868.433333333332,2405.757143396499,10462.676189936834,1.8488560151858693
SBSP,2021-02,ARR,4537,9361.233333333334,1879.859047838451,7481.374285494882,1.6489694259411245
SBSP,2021-03,ARR,3805,7923.366666666667,1582.956300486083,6340.410366180584,1.6663364957110602
SBSP,2021-04,ARR,3025,5996.466666666666,1175.4701503123258,4820.996516354341,1.593717856646063
SBSP,2021-05,ARR,3898,9589.183333333332,1658.942945101564,7930.240388231769,2.0344382730199513
SBSP,2021-06,ARR,4318,8003.066666666667,1781.1564769873448,6221.910189679322,1.4409240828344887
SBSP,2021-07,ARR,5632,11189.316666666668,2379.3929749369313,8809.923691729735,1.564262019128149
SBSP,2021-08,ARR,5538,10710.833333333334,2326.1114514520473,8384.721881881285,1.5140342870858228
SBSP,2021-09,ARR,6129,10410.95,2522.3847856466305,7888.56521435337,1.2870884670180078
SBSP,2021-10,ARR,6357,13251.366666666669,2591.104469112382,10660.262197554284,1.6769328610278882
SBSP,2021-11,ARR,6170,12142.033333333333,2504.5014136709783,9637.531919662357,1.5619986903828778
SBSP,2021-12,ARR,7828,13954.95,3206.343554221749,10748.60644577825,1.3730973998183764
SBSV,2019-01,ARR,3995,9641.733333333334,763.1561407566325,8878.5771925767,2.2224223260517397
SBSV,2019-02,ARR,3029,8442.2,984.8586783381091,7457.341321661891,2.461981288102308
SBSV,2019-03,ARR,2279,8708.133333333333,1202.1262952586349,7506.740378596897,3.296767843037724
SBSV,2019-04,ARR,2047,8763.983333333334,1248.8806162616395,7520.087024290449,3.693559442185879
SBSV,2019-05,ARR,1892,6562.733333333334,377.62197321996814,6185.755131679963,3.274618915659059
SBSV,2019-06,ARR,2475,6002.2,433.5132116374243,5568.6867883625755,2.249974459944475
SBSV,2019-07,ARR,3448,7693.233333333334,640.7367237455229,7052.496609587811,2.0453876477922885
SBSV,2019-08,ARR,3282,8541.2,597.4946763559246,7943.705323644075,2.420385534321778
SBSV,2019-09,ARR,3154,7250.833333333333,588.3146653712977,6662.518667962036,2.1124028750672275
SBSV,2019-10,ARR,3381,7351.116666666667,635.1757300611804,6715.940936605486,1.9863770886144592
SBSV,2019-11,ARR,3392,8018.266666666666,642.786587149654,7375.480079517013,2.174375023442515
SBSV,2019-12,ARR,3900,7943.25,716.335919406914,7226.9140805930865,1.8530548924597656
SBSV,2020-01,ARR,3923,7813.216666666666,754.3936273573687,7058.823039309298,1.7993431147869738
SBSV,2020-02,ARR,3548,7548.65,657.3976946802767,6891.252305319724,1.9422920815444544
SBSV,2020-03,ARR,2435,4989.766666666666,519.5972539306856,4470.1694127359815,1.8357985267909571
SBSV,2020-04,ARR,724,1744.45,114.10410685911856,1630.3458931408816,2.2518589684266317
SBSV,2020-05,ARR,877,1700.3333333333333,132.81001313600598,1567.5233201973274,1.787369806382357
SBSV,2020-06,ARR,912,2013.8,107.58553601432152,1906.2144639856783,2.0901474385807877
SBSV,2020-07,ARR,1230,2446.0833333333335,97.93587973361916,2348.147453599714,1.9090629704062716
SBSV,2020-08,ARR,1474,2992.5833333333335,117.93369647534422,2874.649636857989,1.9502372027530457
SBSV,2020-09,ARR,1797,4195.016666666666,297.5917286921804,3897.424937974486,2.1688508280325465
SBSV,2020-10,ARR,2365,5884.033333333334,418.94839602699193,5465.084937306341,2.3108181553092355
SBSV,2020-11,ARR,2408,9053.416666666666,489.9590278789922,8563.457638787675,3.5562531722540176
SBSV,2020-12,ARR,3216,8026.733333333334,584.7794759500041,7441.95385738333,2.3140403785395924
