AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBKP,2021-08,DEP,4953,68184.33333333333,45262.89366436869,22892.12300229798,4.6246713135955515
SBKP,2021-09,DEP,4819,67972.61666666667,44269.28459044926,23700.20609559544,4.920117520364426
SBKP,2021-10,DEP,4931,71201.56666666667,45355.25392753032,25826.642506391585,5.246118729715942
SBKP,2021-11,DEP,4525,64913.2,42356.23802233142,22568.776683091302,4.991987764452843
SBKP,2021-12,DEP,5041,72506.53333333334,47526.09087495199,25008.92957834794,4.965044585735148
SBRF,2019-01,DEP,3699,47011.75,32253.418501725904,14758.331498274094,3.989816571579912
SBRF,2019-02,DEP,3121,39642.03333333333,27104.59982087881,12537.43351245452,4.017120638402602
SBRF,2019-03,DEP,3430,44243.98333333333,29061.054305438935,15182.929027894394,4.42650992066892
SBRF,2019-04,DEP,3178,40217.933333333334,27578.81231831327,12639.12101502006,3.977067657337967
SBRF,2019-05,DEP,3299,42933.2,28768.166381192274,14165.033618807724,4.293735561930199
SBRF,2019-06,DEP,3185,41767.03333333333,27726.942440526167,14040.090892807166,4.408191803079173
SBRF,2019-07,DEP,3605,49467.26666666667,31436.56859781696,18030.698068849702,5.001580601622665
SBRF,2019-08,DEP,3400,44198.833333333336,29647.48584196287,14551.347491370463,4.279808085697196
SBRF,2019-09,DEP,3332,43313.933333333334,29055.935247691017,14257.99808564232,4.279111070120744
SBRF,2019-10,DEP,3584,47675.083333333336,31162.071685791583,16513.01164754175,4.60742512487214
SBRF,2019-11,DEP,3368,43545.46666666667,28927.285332586995,14618.181334079673,4.340315122945271
SBRF,2019-12,DEP,3669,48141.433333333334,31627.75303852971,16513.68029480362,4.500866801527288
SBRF,2020-01,DEP,3924,52614.05,33771.47169138912,18842.57830861088,4.801880302907971
SBRF,2020-02,DEP,3414,46306.916666666664,29671.059953353855,16635.85671331281,4.87283442100551
SBRF,2020-03,DEP,2489,32329.133333333335,21153.665778524115,11175.467554809218,4.489942770112181
SBRF,2020-04,DEP,545,6025,4751.118755480921,1273.8812445190786,2.337396778934089
SBRF,2020-05,DEP,749,8031.816666666667,6501.500044780297,1530.3166218863705,2.0431463576587054
SBRF,2020-06,DEP,904,10152.866666666669,7883.122888329135,2269.7437783375317,2.5107785158601015
SBRF,2020-07,DEP,1246,14869.133333333331,10865.4547774979,4003.678555835433,3.2132251651969765
SBRF,2020-08,DEP,1453,16954.483333333334,12670.550394626363,4283.932938706969,2.948336502895368
